Key,Topic,Substance,Class,Document
217 3-meo-pcp,217 - mirror - bathroom - brush,3-meo-pcp,Dissociative psychedelics,and piss at some point and i just could believe that i got there so quickly because it only took like frames . looking myself in the mirror was a strange
217 amt,217 - mirror - bathroom - brush,amt,Serotonergic psychedelics,rather evil . this was amusing so i stared at my reflection for about minutes longer forgetting about using the restroom . one of my friends came in and needed to
217 dob-dragonfly,217 - mirror - bathroom - brush,dob-dragonfly,Serotonergic psychedelics,bathroom it was hard to even walk on the whole trip so this was like time in the bathroom for DATE looked myself on the mirror and notices that my right
217 dom,217 - mirror - bathroom - brush,dom,Serotonergic psychedelics,head around and muttered gibberish . when i stopped my reflection was still going then slowly turned upside down and said am i ' i ran out of the bathroom and
217 dxm,217 - mirror - bathroom - brush,dxm,Dissociative psychedelics,i went into the bathroom . avoiding the evil mirror i made my way very slowly over to the toilet and started going . i looked over to the shower which
217 ketamine,217 - mirror - bathroom - brush,ketamine,Dissociative psychedelics,of the rest of my bag of ketamine . i went to the toilet when passing by the mirror i did not dare to look at myself did i change to
217 lsd,217 - mirror - bathroom - brush,lsd,Serotonergic psychedelics,door summoned me to go have a seat on the closed toilet . from the time i turned off the water this is maybe seconds . i usually avoid mirrors in
217 lsd,217 - mirror - bathroom - brush,lsd,Serotonergic psychedelics,they took after they left i went to the bathroom . i spent a very long time after that looking at myself in the mirror . this was a ton of
217 lsd,217 - mirror - bathroom - brush,lsd,Serotonergic psychedelics,shower mirror door next to the toilet . i was recalling sitting down and being quickly distracted by my reflection . was i enamored not sure . i just remember being
217 mdma,217 - mirror - bathroom - brush,mdma,Entactogens,it looks like an do i look so far away in the mirror oh well time for shower . time for school . let start walking . it raining outside but
217 mdma,217 - mirror - bathroom - brush,mdma,Entactogens,. i snapped awake at needing to go to the bathroom i got up really quickly and put on a robe and went in big mistake . looked into the mirror
217 psilocybin mushrooms,217 - mirror - bathroom - brush,psilocybin mushrooms,Serotonergic psychedelics,a few seconds . i then went into the bathroom and noticed the walls were slowly shifting in every direction but still stationary . i stared at myself in the mirror
217 psilocybin mushrooms,217 - mirror - bathroom - brush,psilocybin mushrooms,Serotonergic psychedelics,by a new kitten . i went to the bathroom to urinate and took especially long because i kept looking in the mirror i remember thinking that i looked very ugly
217 psilocybin mushrooms,217 - mirror - bathroom - brush,psilocybin mushrooms,Serotonergic psychedelics,in the bathroom i looked at myself in the mirror for what seemed like an eternity . i felt gross and dirty so i got naked and tried to figure out
217 psilocybin mushrooms,217 - mirror - bathroom - brush,psilocybin mushrooms,Serotonergic psychedelics,evil allies and i was their we returned to my house and spent some more time looking in the mirror and enjoying our trip . we tripped for about hours total
217 salvia divinorum,217 - mirror - bathroom - brush,salvia divinorum,Other,i proceed to the bathroom . i stare at myself in the mirror for a long time laughing a little at just how fried i in the bathroom i had the
220 5-meo-amt,220 - mouth - cheeks - lips,5-meo-amt,Serotonergic psychedelics,it it grins at me moving its mouth . i look back it is no longer there . i walk to my room to be with my girlfriend maybe just cuddling
220 5-meo-amt,220 - mouth - cheeks - lips,5-meo-amt,Serotonergic psychedelics,mouth . it all went down and i was happy . it looked at the clock it read pm . then i sat in the quiet apartment and patiently waited for
220 alcohol,220 - mouth - cheeks - lips,alcohol,Depressant / sedatives,my lips . i did like this rule but was having too good of a time to let it bother i had about seven glasses of the rather disgusting mixture of
220 amphetamine,220 - mouth - cheeks - lips,amphetamine,Stimulants,cheeks and forehead . also my mouth was dry way worse than i had any time smoking weed . it concerned me so i began to check myself out by basically
220 cocaine,220 - mouth - cheeks - lips,cocaine,Stimulants,our mouths to be delightfully numb . until about we talked and did lines the time went by very quickly . around we stopped because we felt we had done a
220 datura spp.,220 - mouth - cheeks - lips,datura spp.,Deliriants,mouth but other than that was more than able to maintain . those minutes of quick driving however was the last placeholder i would feel normal that shannon and i got
220 ether,220 - mouth - cheeks - lips,ether,Depressant / sedatives,the nose and mouth . it feels incredibly cold seeing as it is evaporating so rapidly and i avoid contact with the mouth and skin as ether may cause slight irritation
220 fentanyl,220 - mouth - cheeks - lips,fentanyl,Depressant / sedatives,cheeks . i remember the initial rush it felt great and then nothing i promptly passed out with the strips still in my mouth from what i can guess was about
220 lsd,220 - mouth - cheeks - lips,lsd,Serotonergic psychedelics,my mouth . the taste of metal was really strange and alarming . we left shortly after i dosed drove me back to the the parking lot where we had to
220 lsd,220 - mouth - cheeks - lips,lsd,Serotonergic psychedelics,mouth . it was so strong that it coated the inside of my mouth pretty quickly . as i was saying before i love acid but when tripping i also pretty
220 mdma,220 - mouth - cheeks - lips,mdma,Entactogens,constantly while on crank . in the morning my lips were a hot pink and slowly made it to a dark purple . the inside of my mouth was the absolute
220 mdma,220 - mouth - cheeks - lips,mdma,Entactogens,lips tongue and cheeks bloody with only minor success on both counts . we finally passed into a fitful sleep sometime around and woke up around feeling miserably hung over and
220 mdma,220 - mouth - cheeks - lips,mdma,Entactogens,lips tongue and cheeks bloody with only minor success on both counts . we finally passed into a fitful sleep sometime around and woke up around feeling miserably hung over and
220 morning glory,220 - mouth - cheeks - lips,morning glory,Serotonergic psychedelics,smile off my face . my mouth seemed to naturally curve that way . the longer we jammed the less competent i became and soon i was not even able to
220 morning glory,220 - mouth - cheeks - lips,morning glory,Serotonergic psychedelics,mouths . either way we each managed to down two packets and got along our fast forward about fifteen minutes . we were on our way to house when i first
220 myristica spp.,220 - mouth - cheeks - lips,myristica spp.,Stimulants,mouth . not the first placeholder that happened with nutmeg . another hour or so pass and i feeling as lovely as can be . no fear and weighted down in
220 psilocybin mushrooms,220 - mouth - cheeks - lips,psilocybin mushrooms,Serotonergic psychedelics,. as pools of drool formed on the sheets i became worried that i would pass out and drown in it which i thought would be a really stupid way to
220 salvia divinorum,220 - mouth - cheeks - lips,salvia divinorum,Other,lips to just smile . i felt like my mouth had become some grossly exagerated length and then my head felt all funny . i could move my chin down towards
221 2c-i,221 - walking - facing - hibernate,2c-i,Serotonergic psychedelics,the peak as we walked everything in my vision began to shake and vibrate really fast . i stopped walking because i felt that i might lose my balance . i
221 amanita muscaria,221 - walking - facing - hibernate,amanita muscaria,Dissociative psychedelics,walked my clothes touched and rubbed thousands of points upon my skin and this no longer was below my threshold of consciousness but to the contrary i enthusiastically felt it and
221 dmt,221 - walking - facing - hibernate,dmt,Serotonergic psychedelics,i could feel the energy and see it through my whole body . for the duration of the rest of the experience this happened . walking is defiantly not a option
221 dxm,221 - walking - facing - hibernate,dxm,Dissociative psychedelics,begins with the same letter and so on in a clockwise or direction . this quickly made us feel dizzy as if we were on a and i could feel the
221 ketamine,221 - walking - facing - hibernate,ketamine,Dissociative psychedelics,hand something was happening oh yes i felt very much as if i was moving accelerating forward . at this point i am told i closed my eyes and moved my
221 ketamine,221 - walking - facing - hibernate,ketamine,Dissociative psychedelics,spontaneously shift and the hole began as so many would afterwards with a feeling of acceleration and movement despite the fact that i was lying down as well as a sound
221 lsd,221 - walking - facing - hibernate,lsd,Serotonergic psychedelics,aspect was that i was ' things i saw for example if something moved fairly fast i felt a surge of energy run through all my limbs with made the fighting
221 mdma,221 - walking - facing - hibernate,mdma,Entactogens,i could almost feel it as a physical thing touching my when i was walking quickly i could almost imagine the path i would take . i could feel the momentum
221 mdma,221 - walking - facing - hibernate,mdma,Entactogens,rapids of a surface . instead i find myself in the grips of an depths slower paced yet tremendously more t pm my arm is cramping from writing notes about the
221 mdma,221 - walking - facing - hibernate,mdma,Entactogens,. it felt awesome to rub my palms and i tried to hide it by slowly rubbing my hands on my pants . what are you on first words out of
221 morning glory,221 - walking - facing - hibernate,morning glory,Serotonergic psychedelics,. my limbs were really heavy i kind of felt like i was moving in slow motion you know a good high . at this point i lost track of time
221 morning glory,221 - walking - facing - hibernate,morning glory,Serotonergic psychedelics,front of my face created a sense of motion throughout my body and i spent long minutes waving it in front of my face . by am i started to feel
221 morning glory,221 - walking - facing - hibernate,morning glory,Serotonergic psychedelics,the other hand was not all that energetic . i was walking at a rather slow pace blown away by the beautiful feeling tickling my mind . i was walking at
221 psilocybin mushrooms,221 - walking - facing - hibernate,psilocybin mushrooms,Serotonergic psychedelics,felt i could hibernate that my growth could go on auto pilot there was no longer such chaotic force pulling me but a force that attracted in all directions so that
221 psilocybin mushrooms,221 - walking - facing - hibernate,psilocybin mushrooms,Serotonergic psychedelics,falling and contorting in every direction simply because i had to . i focused hard slowed myself down from the uncontrollable movement i had been forced to undertake and the babbling
221 salvia divinorum,221 - walking - facing - hibernate,salvia divinorum,Other,. i felt like i was losing grip and i tried to it . i slowly began to blend out of my surroundings . all of this was very and i
221 salvia divinorum,221 - walking - facing - hibernate,salvia divinorum,Other,like i was being pulled down very similar to my tummy ' when i go fast over a bump in a car only much stronger as if something was literally pulling
221 salvia divinorum,221 - walking - facing - hibernate,salvia divinorum,Other,i felt that it point of contact represented the joining of seperate and as it passed across me my head moved involuntarily from facing left to facing right almost like i
222 25i-nbome,222 - plane - upside - falling,25i-nbome,Serotonergic psychedelics,my body was angled against gravity and the steadiness of my movements . keeping everything steady and gradual was perhaps the most important thing i as i neared the area of
222 2c-i,222 - plane - upside - falling,2c-i,Serotonergic psychedelics,of me seemed to push outward at my face bending and bending back again any time i moved my head . when i stood still it would stop . . there
222 2c-t-4,222 - plane - upside - falling,2c-t-4,Serotonergic psychedelics,idea of how my position was upside down in or out . from placeholder to time things got real scary . i finally pull myself together and stumbles up to turn
222 cannabis spp.,222 - plane - upside - falling,cannabis spp.,Depressant / sedatives,motion i could the direction ' i was falling . i lost track of all time but i guessing this lasted for a good hours . from then up until about
222 cannabis spp.,222 - plane - upside - falling,cannabis spp.,Depressant / sedatives,on my head . my balance got a little bit weakened and i found myself slowly swaying side to side as if i was on a ship to maintain full control
222 dmt,222 - plane - upside - falling,dmt,Serotonergic psychedelics,. this dismayed me i wanted to know more but it was starting to be time for me to leave . i slid further and faster backwards until i felt as
222 dmt,222 - plane - upside - falling,dmt,Serotonergic psychedelics,circular directions contained in the i was in however that feeling of uncomfortableness lasted quite short . the reason is that i soon realized that this strange movement pattern was so
222 echinopsis pachanoi,222 - plane - upside - falling,echinopsis pachanoi,Serotonergic psychedelics,it not only wrong but causes a myriad of problems due to the always falling short . so i stopped and said this bodymind is not me i am not this
222 ketamine,222 - plane - upside - falling,ketamine,Dissociative psychedelics,upon itself . i was engaged in a mad descent like i was falling but faster than i should and much much farther . i thought i was going straight through
222 ketamine,222 - plane - upside - falling,ketamine,Dissociative psychedelics,as though i was tumbling doing somersaults in space . when the tumbling began to slow down i felt as though i were upside down though direction should have meant nothing
222 lsd,222 - plane - upside - falling,lsd,Serotonergic psychedelics,personal iridescent spherical force field around after about a mile of hiking we reached a fast moving river which we had to ORG . i was cold and waist deep and
222 lsd,222 - plane - upside - falling,lsd,Serotonergic psychedelics,land upright . okay then my motor skills are still functioning well enough . we passed some streetlights and they riveted my attention but like anything else i lent my attention
222 psilocybin mushrooms,222 - plane - upside - falling,psilocybin mushrooms,Serotonergic psychedelics,body was free to orient itself however it liked vertically horizontally . i was no longer aware of the gravitational force holding me to my recliner . i found myself lying
222 psilocybin mushrooms,222 - plane - upside - falling,psilocybin mushrooms,Serotonergic psychedelics,had begun to manifest in my face and arms . i ran up stairs quite quickly and upon reaching the top noted that even though i had stopped moving i still
222 salvia divinorum,222 - plane - upside - falling,salvia divinorum,Other,the plane stopped being tilted and became horizontal . my motion stopped and i no longer was falling . ' became the direction away from the surface of the plane the
222 salvia divinorum,222 - plane - upside - falling,salvia divinorum,Other,the plane on the left side of my body would tilt then it would be time for the plane on my right side then back to my left . so i
222 salvia divinorum,222 - plane - upside - falling,salvia divinorum,Other,i thought i had always known . as i neared the spine the force of acceleration grew more intense i could not reach it . then out of the spine grew
222 salvia divinorum,222 - plane - upside - falling,salvia divinorum,Other,i was in a vertical position but strapped to the side of something that was slowly moving forward as i could also feel gravity pulling down at my feet which were
223 2c-t-7,223 - fractal - fractals - realities,2c-t-7,Serotonergic psychedelics,see it drip away and twist beyond recognition . you walk into the dark no longer really knowing or caring where you go simply following another . the fractals are all
223 2c-t-7,223 - fractal - fractals - realities,2c-t-7,Serotonergic psychedelics,place it . the fractals do not take kindly to your remaining grasp on your long forgotten reality . they decide to punish you to tell you that you are ready
223 5-meo-dmt,223 - fractal - fractals - realities,5-meo-dmt,Serotonergic psychedelics,bed and then jelly to my feet then realize i am already reintegrating . no longer so overwhelmed but still churning through molten godspace . fractal instances of every object and
223 ayahuasca,223 - fractal - fractals - realities,ayahuasca,Serotonergic psychedelics,middle of my back propelling me into this screaming abyss and i am helpless to slow it down . this fractal inferno disintegrates and morphs at light speed geometry dissecting itself
223 dmt,223 - fractal - fractals - realities,dmt,Serotonergic psychedelics,infinite nature . fractal . things people objects all in a colorful light grid of eternity and infinity . this is not what i was expecting . not like this .
223 dmt,223 - fractal - fractals - realities,dmt,Serotonergic psychedelics,know yet they most certainly are . maybe just imagining things . i stick around long i continue my spiral into madness more fractal machine entities . they are getting bigger
223 doc,223 - fractal - fractals - realities,doc,Serotonergic psychedelics,beginning to fall into my standard dissociative bad trip concerning the fractal universe and the endless futility of life which lasted throughout the trip and which i wo detail here .
223 dpt,223 - fractal - fractals - realities,dpt,Serotonergic psychedelics,becoming difficult going to lie down . flowing visuals around the sides of lose of time entirely seemed to be falling through a series of fractal realities . was shown how
223 ketamine,223 - fractal - fractals - realities,ketamine,Dissociative psychedelics,fractal dimensions . powerful complex sense of flowing into surroundings and interconnectivity with the universe time etc . hard to believe afterward that only been there for half an hour or
223 lsd,223 - fractal - fractals - realities,lsd,Serotonergic psychedelics,i once again encountered the fractal mind but this placeholder it would explode off into infinity but i was still able to comprehend all of it at once . i realized
223 morning glory,223 - fractal - fractals - realities,morning glory,Serotonergic psychedelics,again . we began to see fractals eerie complex and sharp . we really experienced infinity a feeling we never had before . we knew this was something ' as we
223 psilocybin mushrooms,223 - fractal - fractals - realities,psilocybin mushrooms,Serotonergic psychedelics,these fractals went on forever yet at the placeholder i did not focus on them long or deeply enough to experience that portal and its secrets . they did scare me
223 psilocybin mushrooms,223 - fractal - fractals - realities,psilocybin mushrooms,Serotonergic psychedelics,with psychedelic users . all the ' or points of this fractal were moments in time and they were all swirled together in some huge mess which did not make sense
223 salvia divinorum,223 - fractal - fractals - realities,salvia divinorum,Other,. these fractal realities were simply the universe contracting on itself as it ended . slowly now my conscioussness reasserted itself now the changes slowed down . i still have the
223 salvia divinorum,223 - fractal - fractals - realities,salvia divinorum,Other,of existence while at the same placeholder seeing the fractal images perhaps representing known reality quickly recede ahead of me into the distant darkness fractalizing into and out of infinity .
223 salvia divinorum,223 - fractal - fractals - realities,salvia divinorum,Other,. i still have the moments of staring at the fractal realities but i had long periods where i could think and figure out what was happening . i still could
223 salvia divinorum,223 - fractal - fractals - realities,salvia divinorum,Other,random and unpredictable yet still displays an inherent order like fractals . i am no longer grounded in the natural perspective of reality i actually get to see the world with
225 4-aco-dmt,225 - dream - dreams - date,4-aco-dmt,Serotonergic psychedelics,and being completely pooped from DATE DATE DATE i woke up repeatedly throughout the night passing in and out of the strangest most vivid dream i ever had . it involved
225 cannabis spp.,225 - dream - dreams - date,cannabis spp.,Depressant / sedatives,through my that night i had some of the most vivid dreams had for a long time and i usually have pretty bizarre dreams DATE DATE DATE i got up still
225 cannabis spp.,225 - dream - dreams - date,cannabis spp.,Depressant / sedatives,. this is where things were getting weird for me . the dream i experienced shortly after haunts me to DATE DATE . i remember being in front of group of
225 diphenhydramine,225 - dream - dreams - date,diphenhydramine,Depressant / sedatives,so DATE after watching spinal tap i went back to bed and over the entire period of DATE DATE DATE DATE i had some pretty strange dreams and laying in bed
225 doc,225 - dream - dreams - date,doc,Serotonergic psychedelics,then i layed in bed for like hours trying to sleep . i remember how long it took or what dreams i had but i was kinda tired DATE DATE DATE
225 mdma,225 - dream - dreams - date,mdma,Entactogens,felt kind of dreamlike and i have no idea what made me roll for so long . maybe i rolling and it was all about my attitude . but even DATE
225 mdma,225 - dream - dreams - date,mdma,Entactogens,. worst of all i had dreams where my soul was plastic and i no longer could relate to my past journals . also for DATE DATE DATE DATE i forget
225 melatonin,225 - dream - dreams - date,melatonin,Depressant / sedatives,would dream sometimes i would . nothing to special if i do say so anyway time went on and every night i would take sleep wake up and live DATE DATE
225 melatonin,225 - dream - dreams - date,melatonin,Depressant / sedatives,always every night had to force myself to go to sleep . i fell asleep short afterward and had a very pleasant vivid dream . i woke up DATE DATE DATE
225 melatonin,225 - dream - dreams - date,melatonin,Depressant / sedatives,yet as i am typing this DATE DATE DATE . after ingestion i took a quick shower because i was filthy from the concert and journeyed off to the dream began
225 papaver somniferum,225 - dream - dreams - date,papaver somniferum,Depressant / sedatives,dreams i woke up about an hour later and vomited again this continued all night long and lasted into DATE DATE DATE i was constipated for DATE DATE it was horrible
225 psilocybin mushrooms,225 - dream - dreams - date,psilocybin mushrooms,Serotonergic psychedelics,an even earlier memory of that same dream but with much more clarity so i quickly regress again to what i guess to be DATE DATE DATE . i guessing this
225 salvia divinorum,225 - dream - dreams - date,salvia divinorum,Other,ever notice how in dream time DATE DATE DATE can go by and yet the time that passed between going to bed and getting up to take a piss has only
225 salvia divinorum,225 - dream - dreams - date,salvia divinorum,Other,was dreaming . my wife the kitchen sink all one all the same . and time didja ever notice how in dream time DATE DATE DATE can go by and yet
225 salvia divinorum,225 - dream - dreams - date,salvia divinorum,Other,happened not like a dream but more all this lasted about minutes in known reality time but it felt like i had been gone for DATE . PERSON told me what
225 turnera diffusa,225 - dream - dreams - date,turnera diffusa,Depressant / sedatives,suggestion came into my mind said in a that i not familiar with it is time to wake up from these dreams now and begin DATE DATE DATE . it was
225 zopiclone,225 - dream - dreams - date,zopiclone,Depressant / sedatives,had been in there DATE DATE . my dreams seemed to last all night far longer than the number of hours i was actually asleep in fact . people have told
226 2c-i,226 - end - experience - oobe,2c-i,Serotonergic psychedelics,as i was working through the problems and things started to come together i worked faster and faster in a frenzy of joy . ' i almost had it ahh got
226 2c-t-2,226 - end - experience - oobe,2c-t-2,Serotonergic psychedelics,success . i do not wish to say what exactly i thought about during this period as it is obviously very personal but i will say that it was far more
226 4-aco-dmt,226 - end - experience - oobe,4-aco-dmt,Serotonergic psychedelics,i felt it is impossible to make anyone sometime later i realized that i was slowly coming down . it was an incredible moment of relief and euphoria filled every inch
226 argyreia nervosa,226 - end - experience - oobe,argyreia nervosa,Serotonergic psychedelics,at this point i kind of wanted the experience to end because it was no longer pleasant . i decided lying on my back and being sad was going to throw
226 ayahuasca,226 - end - experience - oobe,ayahuasca,Serotonergic psychedelics,attention to a friend in need . during the first session i had a difficult time and others helped me now i found myself on the other side of that equation
226 dmt,226 - end - experience - oobe,dmt,Serotonergic psychedelics,not like hurting me but more like grapping me and pulling quite hard whole the time and constantly . i just constantly wished that please end please end . lucky me
226 dpt,226 - end - experience - oobe,dpt,Serotonergic psychedelics,over to within myself and more about thought and feeling . it actually took much time and coaxing from my friend who seemed impressively levelheaded despite having been as experienced as
226 dpt,226 - end - experience - oobe,dpt,Serotonergic psychedelics,go away . the experience was not fun or recreational in any means and the longer it went on the more i hoped it would just end . i longed for
226 ketamine,226 - end - experience - oobe,ketamine,Dissociative psychedelics,too because i ended up kind of jumping back into my head and ending this short experience oobe . but anyways i kept trying . i basically had to focus on
226 lsd,226 - end - experience - oobe,lsd,Serotonergic psychedelics,good . it fixed a lot of mixed thoughts and feelings i had for a long time and i ca wait to do it again . i was a bit disappointed
226 lsd,226 - end - experience - oobe,lsd,Serotonergic psychedelics,into the air and i was just hoping the experience would be over calmly and quickly . i was wrong and i am reliving the experience just typing this because the
226 lsd,226 - end - experience - oobe,lsd,Serotonergic psychedelics,been dealing with . it would have helped more but i spent most of the time amazed at how i was feeling and the world around me . overall the experience
226 mdma,226 - end - experience - oobe,mdma,Entactogens,i felt myself starting to come down after what i felt was much too little time . this was rather upsetting i really want the experience to end . at about
226 mescaline,226 - end - experience - oobe,mescaline,Serotonergic psychedelics,i shut thing out people feelings pleasure . i heard myself say several times much longer will i endure this ' meaning the isolation but it also meant the pain and
226 psilocybin mushrooms,226 - end - experience - oobe,psilocybin mushrooms,Serotonergic psychedelics,like an intense ordeal than an enjoyable experience and i was wishing that it would pass soon . i even asked myself at one point i going bad ' but i
226 salvia divinorum,226 - end - experience - oobe,salvia divinorum,Other,out with them . to me that felt like quite an overall not sure how long the experience lasted in real time to me it went for DATE with certain parts
226 salvia divinorum,226 - end - experience - oobe,salvia divinorum,Other,just dropped my head in a tired acceptance of this chaotic isolated i know how long it took but i soon got the urge to give it one final try .
227 1p-lsd,227 - hole - black - holes,1p-lsd,Serotonergic psychedelics,the geometric patterns everywhere i looked . i tried to not look at them too long because i felt these black holes were calling me in and i was honestly just
227 1p-lsd,227 - hole - black - holes,1p-lsd,Serotonergic psychedelics,i was definitely scared at some points . the geometic patterns would spin outwards so fast that a hole in the middle like there were literally black holes being ripped out
227 2c-t-2,227 - hole - black - holes,2c-t-2,Serotonergic psychedelics,trip to handle that anymore so i tried shifting my attention . black holes began rapidly appearing and disappearing in my field of vision lasting minutes . it was extremely difficult
227 2c-t-2,227 - hole - black - holes,2c-t-2,Serotonergic psychedelics,trip to handle that anymore so i tried shifting my attention . black holes began rapidly appearing and disappearing in my field of vision lasting minutes . it was extremely difficult
227 dpt,227 - hole - black - holes,dpt,Serotonergic psychedelics,could see a black hole vortex coming from the drain hole . i waited this period out in tub trying to stay quiet and focusing my eyes through the mumphimisms and
227 dxm,227 - hole - black - holes,dxm,Dissociative psychedelics,was the blackest thing i had ever seen similar to a black hole . i quickly stopped rolling in my bed and stayed silent until PERSON queried me . my friend
227 echinopsis peruviana,227 - hole - black - holes,echinopsis peruviana,Serotonergic psychedelics,heart . this is the inflection point . it happens when black holes can no longer be . it happens when a cactus dries up and is so dense that it
227 ketamine,227 - hole - black - holes,ketamine,Dissociative psychedelics,a black odd shaped hole in its center nothing else for what seemed to be eternity could not close my eyes turn away from it it was there and my thoughts
227 lsd,227 - hole - black - holes,lsd,Serotonergic psychedelics,normally at i felt like i had just been dropped into a black hole of time and had somehow struggled my way out of it or through it onto the other
227 mimosahuasca,227 - hole - black - holes,mimosahuasca,Serotonergic psychedelics,launched to space and traveling through this vortex black hole tube thing at an extreme velocity . i was seeing lasers graphs geometric shapes and other images . i felt a
227 nitrous oxide,227 - hole - black - holes,nitrous oxide,Dissociative psychedelics,some sort of black hole similar to the one in a space odyssey it was long thin and black and i just felt like i was going through it i can
227 psilocybin mushrooms,227 - hole - black - holes,psilocybin mushrooms,Serotonergic psychedelics,PERSON that it was just in front of me the effect is was like in slow motion he said moves and it was true the black hole continued it traveling across
227 psilocybin mushrooms,227 - hole - black - holes,psilocybin mushrooms,Serotonergic psychedelics,there it was a black hole in the sky just like that it was moving slowly it had an exact course with the sun in its back i still have this
227 salvia divinorum,227 - hole - black - holes,salvia divinorum,Other,someone had ripped up the universe and tried to put the pieces back together too fast leaving edges where i could see light coming through the cracks . there was something
227 salvia divinorum,227 - hole - black - holes,salvia divinorum,Other,. i was seeing the edge a fraction of this black hole and the numbers extended out from the black hole in lines being angled according to the distortion that the
227 salvia divinorum,227 - hole - black - holes,salvia divinorum,Other,black hole with particles swirling around it . then i had a very strange feeling time was stopping . it was marvellous . it was actually in my control . i
228 5-meo-dmt,228 - period - periods - usualy,5-meo-dmt,Serotonergic psychedelics,feeling . i knew the meaning of life why should i be excited . this period like the terror left as fast as it came on it would following my period
228 alcohol,228 - period - periods - usualy,alcohol,Depressant / sedatives,nasty things which nevertheless visited me yet in a previously unknown intensity . the worst period occurred during a period of about hours between hours after cessation of drinking . this
228 alprazolam,228 - period - periods - usualy,alprazolam,Depressant / sedatives,kept punching me hard but still passed out then called up my friend who has periods with me to get some insight on period which i did remember at all .
228 amt,228 - period - periods - usualy,amt,Serotonergic psychedelics,my boyfriend and he informed me that he thinks he started to feel the last period . i breathed and told myself that he must be feeling the same way as
228 caffeine,228 - period - periods - usualy,caffeine,Stimulants,was going in and out of a light sleep . i got to my third period class around am and a friend of mine had some nodoz . he had taken
228 cannabis spp.,228 - period - periods - usualy,cannabis spp.,Depressant / sedatives,going crazy and of course that horrible fear . after a few hours the ' periods grew longer and more frequent than the ' periods until they subsided and i went
228 cannabis spp.,228 - period - periods - usualy,cannabis spp.,Depressant / sedatives,blasted in bed anything less than this aroused anxiety . i left school luckily just passing but no uni for me . i then went through a period i refer to
228 datura spp.,228 - period - periods - usualy,datura spp.,Deliriants,every few seconds i would completely lose control of my body and ORG . this period was very short and i would usualy get control back before i would hit the
228 dxm,228 - period - periods - usualy,dxm,Dissociative psychedelics,of my luch period went by with no reaction and most of of my next period . i began to think nothing was going to happen when i started to feel
228 lsd,228 - period - periods - usualy,lsd,Serotonergic psychedelics,plunge into the birth experience . after a couple of hours of talking and a brisk walk i was given some pills to put me to sleep . it seemed to
228 lsd,228 - period - periods - usualy,lsd,Serotonergic psychedelics,it is strange i ca help it . i feel like i still on my period . i have never ever felt like this in my whole life . maybe i
228 lsd,228 - period - periods - usualy,lsd,Serotonergic psychedelics,what i done and i could nt handle the situation at i remember the next period very well it was the most distressing thing in my entire life i felt like
228 mdma,228 - period - periods - usualy,mdma,Entactogens,had to go to school which i at as we speak . i in my period and i have this feeling that everyone is watching me . the worst part of
228 myristica spp.,228 - period - periods - usualy,myristica spp.,Stimulants,back but i feel confident that i did very well . the rest of the period went by very slowly . seconds literally seemed like hours . imagine the ' of
228 salvia divinorum,228 - period - periods - usualy,salvia divinorum,Other,as well as it could have . i did freak out during the most intense periods i woke up where i was supposed to and it gave me a completely changed
228 zolpidem,228 - period - periods - usualy,zolpidem,Depressant / sedatives,been lulled into sleep but i did really feel too tired . then when the period was over and there were kids everywhere i felt excited and anxious . a friend
229 2c-e,229 - yoga - poses - stretches,2c-e,Serotonergic psychedelics,dose range the bodies need for exercise . let me say that when i spent time on doing yoga the physical have been signficantly diminished . furthermore emotional epiphanies are not
229 2c-t-7,229 - yoga - poses - stretches,2c-t-7,Serotonergic psychedelics,complete yoga i remained like that for what seemed like an hour . actually the duration was minutes i noticed this when i left the room and met v who showed
229 4-ho-dipt,229 - yoga - poses - stretches,4-ho-dipt,Serotonergic psychedelics,i sit in ORG position stretching my legs all directions every now and then . slow controlled movements take all the extra energy away and i can concentrate on my thoughts
229 5-htp,229 - yoga - poses - stretches,5-htp,Other,and believe it or not listening to house music . i am learning to make time for yoga meditation and PERSON PERSON become apparent that they are essential to current issue
229 5-meo-dmt,229 - yoga - poses - stretches,5-meo-dmt,Serotonergic psychedelics,yoga mat and he move along to the next i tried not to stare too long at any of these interactions as i wanted to respect people experiences and give them
229 5-meo-dmt,229 - yoga - poses - stretches,5-meo-dmt,Serotonergic psychedelics,what is there that i really need to i wonder if yoga teachers will ever slow down enough to start teaching i wonder why money is our god DATE and why
229 dmt,229 - yoga - poses - stretches,dmt,Serotonergic psychedelics,bilateral symmetrical yoga . after a few minutes of doing this there was then a short intermission . there were no thoughts or actions only simply existing only being a part
229 dom,229 - yoga - poses - stretches,dom,Serotonergic psychedelics,insights i go back home and i later meet my wife . talkative but not speedy i just feel really good . i feel energetic but without my heart racing or
229 echinopsis peruviana,229 - yoga - poses - stretches,echinopsis peruviana,Serotonergic psychedelics,doing hot yoga regularly spending most of the time by myself which allows me considerable time and space for introspection . my stay in this town has thus far been much
229 lsd,229 - yoga - poses - stretches,lsd,Serotonergic psychedelics,watch my thoughts dissolve and the follow the pattern of the seeing people move in slow motion on the screen prompts me to do a few yoga poses . i had
229 mdai,229 - yoga - poses - stretches,mdai,Entactogens,nice one to do again on a quiet evening with friends or to accompany a long yoga one other thing to mention is that since buying this material bought it again
